"connection_name","field_type","project","model","explore","explore_label","view","view_label","name","hidden","label","label_short","description","sql","ftype","value_format","source"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_day_of_week_index","False","Users Created Day of Week Index","Created Day of Week Index","None","${TABLE}.created_at ","date_day_of_week_index","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_day_of_year","False","Users Created Day of Year","Created Day of Year","None","${TABLE}.created_at ","date_day_of_year","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_hour","False","Users Created Hour","Created Hour","None","${TABLE}.created_at ","date_hour","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_hour_of_day","False","Users Created Hour of Day","Created Hour of Day","None","${TABLE}.created_at ","date_hour_of_day","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_minute","False","Users Created Minute","Created Minute","None","${TABLE}.created_at ","date_minute","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_month","False","Users Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_month_name","False","Users Created Month Name","Created Month Name","None","${TABLE}.created_at ","date_month_name","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_month_num","False","Users Created Month Num","Created Month Num","None","${TABLE}.created_at ","date_month_num","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_quarter","False","Users Created Quarter","Created Quarter","None","${TABLE}.created_at ","date_quarter","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_quarter_of_year","False","Users Created Quarter of Year","Created Quarter of Year","None","${TABLE}.created_at ","date_quarter_of_year","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_raw","True","Users Created Raw","Created Raw","None","${TABLE}.created_at ","date_raw","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_time","False","Users Created Time","Created Time","None","${TABLE}.created_at ","date_time","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_time_of_day","False","Users Created Time of Day","Created Time of Day","None","${TABLE}.created_at ","date_time_of_day","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_week","False","Users Created Week","Created Week","None","${TABLE}.created_at ","date_week","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_week_of_year","False","Users Created Week of Year","Created Week of Year","None","${TABLE}.created_at ","date_week_of_year","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.created_year","False","Users Created Year","Created Year","None","${TABLE}.created_at ","date_year","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.days_as_customer","False","Users Days As Customer","Days As Customer","Days between first and latest order","DATEDIFF('day', ${first_order_raw}, ${latest_order_raw})+1 ","number","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.days_as_customer_tiered","False","Users Days As Customer Tiered","Days As Customer Tiered","None","${days_as_customer} ","tier","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.distinct_months_with_orders","False","Users Distinct Months with Orders","Distinct Months with Orders","None","${TABLE}.number_of_distinct_months_with_orders ","number","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.email","False","Users Email","Email","None","${TABLE}.email ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.first_name","True","Users First Name","First Name","None","INITCAP(${TABLE}.first_name) ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.first_order_date","False","Users First Order Date","First Order Date","None","${TABLE}.first_order ","date_date","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.first_order_month","False","Users First Order Month","First Order Month","None","${TABLE}.first_order ","date_month","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.first_order_raw","True","Users First Order Raw","First Order Raw","None","${TABLE}.first_order ","date_raw","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.first_order_week","False","Users First Order Week","First Order Week","None","${TABLE}.first_order ","date_week","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.first_order_year","False","Users First Order Year","First Order Year","None","${TABLE}.first_order ","date_year","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.gender","False","Users Gender","Gender","None","${TABLE}.gender ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.gender_short","False","Users Gender Short","Gender Short","None","LOWER(LEFT(${gender},1)) ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.history","False","Users History","History","None","${TABLE}.id ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.id","False","Users ID","ID","None","${TABLE}.id ","number","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.image_file","True","Users Image File","Image File","None","('https://docs.looker.com/assets/images/'||${gender_short}||'.jpg') ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.last_name","True","Users Last Name","Last Name","None","INITCAP(${TABLE}.last_name) ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.latest_order_date","False","Users Latest Order Date","Latest Order Date","None","${TABLE}.latest_order ","date_date","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.latest_order_month","False","Users Latest Order Month","Latest Order Month","None","${TABLE}.latest_order ","date_month","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.latest_order_raw","True","Users Latest Order Raw","Latest Order Raw","None","${TABLE}.latest_order ","date_raw","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.latest_order_week","False","Users Latest Order Week","Latest Order Week","None","${TABLE}.latest_order ","date_week","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.latest_order_year","False","Users Latest Order Year","Latest Order Year","None","${TABLE}.latest_order ","date_year","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.lifetime_orders","False","Users Lifetime Orders","Lifetime Orders","None","${TABLE}.lifetime_orders ","number","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.lifetime_orders_tier","False","Users Lifetime Orders Tier","Lifetime Orders Tier","None","${lifetime_orders} ","tier","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.lifetime_revenue","False","Users Lifetime Revenue","Lifetime Revenue","None","${TABLE}.lifetime_revenue ","number","$#,##0.00","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.lifetime_revenue_tier","False","Users Lifetime Revenue Tier","Lifetime Revenue Tier","None","${lifetime_revenue} ","tier","None","12_user_order_facts.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.location","False","Users Location","Location","None","Latitude:${TABLE}.latitude Longitude:${TABLE}.longitude ","location","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","users","Users","users.name","False","Users Name","Name","None","${first_name} || ' ' || ${last_name} ","string","None","02_users.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","data_tool","Web Analytics Data Tool","user_order_facts","Users","user_order_facts.repeat_customer","False","Users Repeat Customer (Yes / No)","Repeat Customer (Yes / No)","Lifetime Count of Orders > 1","${lifetime_orders} > 1 ","yesno","None","12_user_order_facts.view.lkml"
